FPS,Frame(ms),Min(ms),Max(ms),Avg(ms),CPU(ms),GPUWait(ms),ShadowPass(ms),WallsDC,PointsDC,ModelDC,ShadowDC,WallsTris,PointsTris,ModelTris,PointLights,SpotLights,VRAM(MB),Upload(KB)
952.242,0.99773,0.797446,5.26001,1.05015,0.33492,0.66281,0.072254,5,100,1,106,10,1200,67907,100,1,0,0
952.147,1.04852,0.797446,5.26001,1.05026,0.329143,0.719376,0.072847,5,100,1,106,10,1200,67907,100,1,0,0
952.016,1.04062,0.797446,5.26001,1.0504,0.328179,0.712444,0.083062,5,100,1,106,10,1200,67907,100,1,0,0
951.978,1.03106,0.797446,5.26001,1.05044,0.335643,0.69542,0.064932,5,100,1,106,10,1200,67907,100,1,0,0
951.097,1.13453,0.797446,5.26001,1.05142,0.332983,0.801546,0.06245,5,100,1,106,10,1200,67907,100,1,0,0
947.22,1.44997,0.797446,5.26001,1.05572,0.332844,1.11712,0.072672,5,100,1,106,10,1200,67907,100,1,0,0
945.868,1.17291,0.797446,5.26001,1.05723,0.33174,0.841169,0.070295,5,100,1,106,10,1200,67907,100,1,0,0
945.666,1.04888,0.797446,5.26001,1.05746,0.334136,0.714746,0.06283,5,100,1,106,10,1200,67907,100,1,0,0
945.568,1.0138,0.797446,5.26001,1.05757,0.348879,0.66492,0.084285,5,100,1,106,10,1200,67907,100,1,0,0
945.635,1.03641,0.797446,5.26001,1.05749,0.331215,0.705196,0.069659,5,100,1,106,10,1200,67907,100,1,0,0
948.001,1.19664,0.797446,5.26001,1.05485,0.33062,0.866017,0.065957,5,100,1,106,10,1200,67907,100,1,0,0
950.263,1.03078,0.797446,5.26001,1.05234,0.332746,0.698036,0.067669,5,100,1,106,10,1200,67907,100,1,0,0
949.952,1.02388,0.797446,5.26001,1.05268,0.331174,0.692705,0.062662,5,100,1,106,10,1200,67907,100,1,0,0
949.258,1.05385,0.797446,5.26001,1.05345,0.328617,0.725232,0.078839,5,100,1,106,10,1200,67907,100,1,0,0
949.484,1.01178,0.797446,5.26001,1.0532,0.371394,0.640386,0.097049,5,100,1,106,10,1200,67907,100,1,0,0
948.953,1.04484,0.797446,5.26001,1.05379,0.336246,0.708596,0.071372,5,100,1,106,10,1200,67907,100,1,0,0
948.403,1.03754,0.797446,5.26001,1.0544,0.33481,0.702726,0.069348,5,100,1,106,10,1200,67907,100,1,0,0
947.83,1.04126,0.797446,5.26001,1.05504,0.333698,0.707563,0.070484,5,100,1,106,10,1200,67907,100,1,0,0
947.312,1.04653,0.797446,5.26001,1.05562,0.343355,0.703178,0.068245,5,100,1,106,10,1200,67907,100,1,0,0
946.762,1.03465,0.797446,5.26001,1.05623,0.333653,0.700997,0.067262,5,100,1,106,10,1200,67907,100,1,0,0
941.712,1.54485,0.797446,5.26001,1.0619,0.343529,1.20132,0.065883,5,100,1,106,10,1200,67907,100,1,0,0
941.263,1.05093,0.797446,5.26001,1.0624,0.339487,0.711441,0.07555,5,100,1,106,10,1200,67907,100,1,0,0
940.354,1.08045,0.797446,5.26001,1.06343,0.330263,0.750186,0.066032,5,100,1,106,10,1200,67907,100,1,0,0
944.172,1.18303,0.797446,5.26001,1.05913,0.330322,0.852707,0.065297,5,100,1,106,10,1200,67907,100,1,0,0
943.275,1.03414,0.797446,5.26001,1.06014,0.332445,0.701699,0.065427,5,100,1,106,10,1200,67907,100,1,0,0
943.465,1.03299,0.797446,5.26001,1.05992,0.335826,0.697159,0.065476,5,100,1,106,10,1200,67907,100,1,0,0
943.526,1.04631,0.797446,5.26001,1.05985,0.342564,0.703749,0.070386,5,100,1,106,10,1200,67907,100,1,0,0
942.424,1.08492,0.797446,5.26001,1.06109,0.33389,0.751031,0.065547,5,100,1,106,10,1200,67907,100,1,0,0
941.558,1.04717,0.797446,5.26001,1.06207,0.347976,0.699195,0.065601,5,100,1,106,10,1200,67907,100,1,0,0
939.561,1.18113,0.797446,5.26001,1.06433,0.329574,0.851553,0.068337,5,100,1,106,10,1200,67907,100,1,0,0
938.175,1.09925,0.797446,5.26001,1.0659,0.330279,0.768971,0.065543,5,100,1,106,10,1200,67907,100,1,0,0
937.615,1.04947,0.797446,5.26001,1.06654,0.330037,0.719433,0.069965,5,100,1,106,10,1200,67907,100,1,0,0
936.785,1.08578,0.797446,5.26001,1.06748,0.334506,0.75127,0.066036,5,100,1,106,10,1200,67907,100,1,0,0
939.187,1.08838,0.797446,5.26001,1.06475,0.330621,0.757761,0.065777,5,100,1,106,10,1200,67907,100,1,0,0
938.72,1.1512,0.797446,5.26001,1.06528,0.341629,0.809567,0.069032,5,100,1,106,10,1200,67907,100,1,0,0
932.452,1.66535,0.797446,5.26001,1.07244,0.352446,1.3129,0.090123,5,100,1,106,10,1200,67907,100,1,0,0
922.85,2.1089,0.797446,5.26001,1.0836,0.664553,1.44435,0.171296,5,100,1,106,10,1200,67907,100,1,0,0
922.252,1.06359,0.797446,5.26001,1.0843,0.335205,0.728383,0.079454,5,100,1,106,10,1200,67907,100,1,0,0
922.75,1.09214,0.797446,5.26001,1.08372,0.338282,0.753863,0.067247,5,100,1,106,10,1200,67907,100,1,0,0
921.527,1.08358,0.797446,5.26001,1.08516,0.337489,0.746087,0.064293,5,100,1,106,10,1200,67907,100,1,0,0
919.442,1.2316,0.797446,5.26001,1.08762,0.32749,0.90411,0.064223,5,100,1,106,10,1200,67907,100,1,0,0
922.131,1.07603,0.797446,5.26001,1.08444,0.331497,0.744528,0.063281,5,100,1,106,10,1200,67907,100,1,0,0
922.913,1.10606,0.797446,5.26001,1.08353,0.336081,0.769976,0.064669,5,100,1,106,10,1200,67907,100,1,0,0
921.87,1.10436,0.797446,5.26001,1.08475,0.324937,0.779427,0.063368,5,100,1,106,10,1200,67907,100,1,0,0
921.968,1.09081,0.797446,5.26001,1.08464,0.318137,0.772671,0.077204,5,100,1,106,10,1200,67907,100,1,0,0
921.213,1.07246,0.797446,5.26001,1.08553,0.327072,0.74539,0.063343,5,100,1,106,10,1200,67907,100,1,0,0
920.327,1.07132,0.797446,5.26001,1.08657,0.325417,0.745901,0.062938,5,100,1,106,10,1200,67907,100,1,0,0
915.3,1.58144,0.797446,5.26001,1.09254,0.341233,1.2402,0.062675,5,100,1,106,10,1200,67907,100,1,0,0
912.98,1.2512,0.797446,5.26001,1.09531,0.330177,0.921025,0.069859,5,100,1,106,10,1200,67907,100,1,0,0
912.117,1.09274,0.797446,5.26001,1.09635,0.338738,0.754006,0.070421,5,100,1,106,10,1200,67907,100,1,0,0
911.091,1.08683,0.797446,5.26001,1.09759,0.332927,0.753906,0.071704,5,100,1,106,10,1200,67907,100,1,0,0
912.262,1.30076,0.797446,5.26001,1.09618,0.33195,0.968805,0.074507,5,100,1,106,10,1200,67907,100,1,0,0
911.129,1.08569,0.797446,5.26001,1.09754,0.334067,0.751623,0.069925,5,100,1,106,10,1200,67907,100,1,0,0
909.785,1.10012,0.797446,5.26001,1.09916,0.332872,0.767246,0.077658,5,100,1,106,10,1200,67907,100,1,0,0
908.804,1.0833,0.797446,5.26001,1.10035,0.361347,0.721955,0.069828,5,100,1,106,10,1200,67907,100,1,0,0
907.796,1.09763,0.797446,5.26001,1.10157,0.343299,0.75433,0.070525,5,100,1,106,10,1200,67907,100,1,0,0
907.081,1.10012,0.797446,5.26001,1.10244,0.335809,0.764315,0.072616,5,100,1,106,10,1200,67907,100,1,0,0
910.14,1.08466,0.797446,5.26001,1.09873,0.329878,0.754778,0.072638,5,100,1,106,10,1200,67907,100,1,0,0
911.128,1.07975,0.797446,5.26001,1.09754,0.330191,0.749561,0.067211,5,100,1,106,10,1200,67907,100,1,0,0
910.143,1.08481,0.797446,5.26001,1.09873,0.33233,0.752483,0.071233,5,100,1,106,10,1200,67907,100,1,0,0
909.289,1.08309,0.797446,5.26001,1.09976,0.33206,0.751031,0.069681,5,100,1,106,10,1200,67907,100,1,0,0
900.095,2.12165,0.797446,5.26001,1.11099,0.759711,1.36194,0.203893,5,100,1,106,10,1200,67907,100,1,0,0
898.388,1.2072,0.797446,5.26001,1.11311,0.540437,0.666758,0.144652,5,100,1,106,10,1200,67907,100,1,0,0
896.316,1.25499,0.797446,5.26001,1.11568,0.355113,0.899881,0.085377,5,100,1,106,10,1200,67907,100,1,0,0
895.057,1.15097,0.797446,5.26001,1.11725,0.335714,0.815252,0.070554,5,100,1,106,10,1200,67907,100,1,0,0
894.312,1.08787,0.797446,5.26001,1.11818,0.337261,0.750607,0.067344,5,100,1,106,10,1200,67907,100,1,0,0
893.419,1.10739,0.797446,5.26001,1.1193,0.343487,0.763899,0.066918,5,100,1,106,10,1200,67907,100,1,0,0
892.534,1.13198,0.797446,5.26001,1.12041,0.36725,0.764734,0.124965,5,100,1,106,10,1200,67907,100,1,0,0
891.544,1.09782,0.797446,5.26001,1.12165,0.335835,0.761984,0.077472,5,100,1,106,10,1200,67907,100,1,0,0
890.431,1.1361,0.797446,5.26001,1.12305,0.333433,0.802669,0.06894,5,100,1,106,10,1200,67907,100,1,0,0
889.54,1.10875,0.797446,5.26001,1.12418,0.333195,0.77556,0.068668,5,100,1,106,10,1200,67907,100,1,0,0
888.801,1.09047,0.797446,5.26001,1.12511,0.345012,0.745457,0.095265,5,100,1,106,10,1200,67907,100,1,0,0
888.012,1.09896,0.797446,5.26001,1.12611,0.319061,0.779902,0.077857,5,100,1,106,10,1200,67907,100,1,0,0
890.122,1.14122,0.797446,5.26001,1.12344,0.32288,0.818339,0.076373,5,100,1,106,10,1200,67907,100,1,0,0
890.774,1.12477,0.797446,5.26001,1.12262,0.32493,0.799837,0.067497,5,100,1,106,10,1200,67907,100,1,0,0
888.819,1.23835,0.797446,5.26001,1.12509,0.329789,0.908564,0.063892,5,100,1,106,10,1200,67907,100,1,0,0
882.117,1.83523,0.797446,5.26001,1.13364,0.34119,1.49404,0.078657,5,100,1,106,10,1200,67907,100,1,0,0
881.111,1.11903,0.797446,5.26001,1.13493,0.32281,0.796222,0.063195,5,100,1,106,10,1200,67907,100,1,0,0
881.453,1.13635,0.797446,5.26001,1.13449,0.340535,0.795812,0.062944,5,100,1,106,10,1200,67907,100,1,0,0
880.45,1.12549,0.797446,5.26001,1.13578,0.337534,0.787959,0.062983,5,100,1,106,10,1200,67907,100,1,0,0
879.235,1.15153,0.797446,5.26001,1.13735,0.328888,0.822645,0.068768,5,100,1,106,10,1200,67907,100,1,0,0
876.646,1.32044,0.797446,5.26001,1.14071,0.326099,0.994343,0.069671,5,100,1,106,10,1200,67907,100,1,0,0
875.756,1.121,0.797446,5.26001,1.14187,0.324379,0.796625,0.063913,5,100,1,106,10,1200,67907,100,1,0,0
874.725,1.13317,0.797446,5.26001,1.14322,0.32667,0.806502,0.067859,5,100,1,106,10,1200,67907,100,1,0,0
873.782,1.11642,0.797446,5.26001,1.14445,0.35217,0.764247,0.06581,5,100,1,106,10,1200,67907,100,1,0,0
872.708,1.13718,0.797446,5.26001,1.14586,0.766302,0.370883,0.162119,5,100,1,106,10,1200,67907,100,1,0,0
867.258,1.71798,0.797446,5.26001,1.15306,0.484852,1.23313,0.171807,5,100,1,106,10,1200,67907,100,1,0,0
866.291,1.13577,0.797446,5.26001,1.15435,0.341036,0.794738,0.089316,5,100,1,106,10,1200,67907,100,1,0,0
865.828,1.10563,0.797446,5.26001,1.15496,0.347192,0.758437,0.070267,5,100,1,106,10,1200,67907,100,1,0,0
864.444,1.58591,0.797446,5.26001,1.15681,0.347561,1.23835,0.067561,5,100,1,106,10,1200,67907,100,1,0,0
864.386,1.24941,0.797446,5.26001,1.15689,0.378576,0.870838,0.080862,5,100,1,106,10,1200,67907,100,1,0,0
864.726,1.14175,0.797446,5.26001,1.15644,0.340219,0.801532,0.066417,5,100,1,106,10,1200,67907,100,1,0,0
862.42,1.34216,0.797446,5.26001,1.15953,0.341049,1.00111,0.072857,5,100,1,106,10,1200,67907,100,1,0,0
861.665,1.14498,0.797446,5.26001,1.16054,0.343997,0.800988,0.066523,5,100,1,106,10,1200,67907,100,1,0,0
860.77,1.13424,0.797446,5.26001,1.16175,0.332038,0.802197,0.066171,5,100,1,106,10,1200,67907,100,1,0,0
860.161,1.13972,0.797446,5.26001,1.16257,0.334792,0.80493,0.070632,5,100,1,106,10,1200,67907,100,1,0,0
859.148,1.12345,0.797446,5.26001,1.16394,0.364454,0.758996,0.066196,5,100,1,106,10,1200,67907,100,1,0,0
858.694,1.11006,0.797446,5.26001,1.16456,0.35458,0.755479,0.067282,5,100,1,106,10,1200,67907,100,1,0,0
858.195,1.11667,0.797446,5.26001,1.16524,0.334219,0.782453,0.076884,5,100,1,106,10,1200,67907,100,1,0,0
857.461,1.14671,0.797446,5.26001,1.16623,0.335033,0.81168,0.066131,5,100,1,106,10,1200,67907,100,1,0,0
856.441,1.13666,0.797446,5.26001,1.16762,0.334491,0.802173,0.065659,5,100,1,106,10,1200,67907,100,1,0,0
855.732,1.14528,0.797446,5.26001,1.16859,0.333121,0.812154,0.065993,5,100,1,106,10,1200,67907,100,1,0,0
855.27,1.1037,0.797446,5.26001,1.16922,0.359818,0.743883,0.097121,5,100,1,106,10,1200,67907,100,1,0,0
851.089,1.60551,0.797446,5.26001,1.17497,0.329916,1.27559,0.07983,5,100,1,106,10,1200,67907,100,1,0,0
850.281,1.24624,0.797446,5.26001,1.17608,0.336589,0.909653,0.070088,5,100,1,106,10,1200,67907,100,1,0,0
852.498,1.14404,0.797446,5.26001,1.17302,0.331589,0.81245,0.076818,5,100,1,106,10,1200,67907,100,1,0,0
852.638,1.15373,0.797446,5.26001,1.17283,0.341305,0.812427,0.076922,5,100,1,106,10,1200,67907,100,1,0,0
851.831,1.15998,0.797446,5.26001,1.17394,0.355974,0.804008,0.06545,5,100,1,106,10,1200,67907,100,1,0,0
851.047,1.12187,0.797446,5.26001,1.17502,0.336687,0.785182,0.063368,5,100,1,106,10,1200,67907,100,1,0,0
849.123,1.30261,0.797446,5.26001,1.17769,0.324226,0.978388,0.081279,5,100,1,106,10,1200,67907,100,1,0,0
845.199,1.74347,0.797446,5.26001,1.18315,0.749557,0.993916,0.153094,5,100,1,106,10,1200,67907,100,1,0,0
844.616,1.11244,0.797446,5.26001,1.18397,0.707463,0.404972,0.138486,5,100,1,106,10,1200,67907,100,1,0,0
844.078,1.09935,0.797446,5.26001,1.18472,0.836695,0.262658,0.128248,5,100,1,106,10,1200,67907,100,1,0,0
843.793,1.09383,0.797446,5.26001,1.18512,0.34777,0.746058,0.104349,5,100,1,106,10,1200,67907,100,1,0,0
842.865,1.14233,0.797446,5.26001,1.18643,0.331325,0.811008,0.074365,5,100,1,106,10,1200,67907,100,1,0,0
842.233,1.13389,0.797446,5.26001,1.18732,0.332072,0.801822,0.066986,5,100,1,106,10,1200,67907,100,1,0,0
838.709,1.53636,0.797446,5.26001,1.19231,0.331108,1.20525,0.066485,5,100,1,106,10,1200,67907,100,1,0,0
835.819,1.45351,0.797446,5.26001,1.19643,0.339671,1.11384,0.06682,5,100,1,106,10,1200,67907,100,1,0,0
835.358,1.11254,0.797446,5.26001,1.19709,0.33911,0.773429,0.087156,5,100,1,106,10,1200,67907,100,1,0,0
834.859,1.10619,0.797446,5.26001,1.19781,0.337051,0.769136,0.064268,5,100,1,106,10,1200,67907,100,1,0,0
836.501,1.30983,0.797446,5.26001,1.19546,0.335307,0.974526,0.063373,5,100,1,106,10,1200,67907,100,1,0,0
835.961,1.12804,0.797446,5.26001,1.19623,0.332275,0.795764,0.063098,5,100,1,106,10,1200,67907,100,1,0,0
835.637,1.12686,0.797446,5.26001,1.19669,0.327411,0.79945,0.063209,5,100,1,106,10,1200,67907,100,1,0,0
836.025,1.12753,0.797446,5.26001,1.19614,0.330519,0.797011,0.063749,5,100,1,106,10,1200,67907,100,1,0,0
835.13,1.16224,0.797446,5.26001,1.19742,0.349316,0.812923,0.062925,5,100,1,106,10,1200,67907,100,1,0,0
834.492,1.12453,0.797446,5.26001,1.19833,0.335615,0.788917,0.065673,5,100,1,106,10,1200,67907,100,1,0,0
833.78,1.1487,0.797446,5.26001,1.19936,0.330256,0.818444,0.068363,5,100,1,106,10,1200,67907,100,1,0,0
833.329,1.1499,0.797446,5.26001,1.20001,0.321571,0.828333,0.063256,5,100,1,106,10,1200,67907,100,1,0,0
832.812,1.12163,0.797446,5.26001,1.20075,0.321041,0.800592,0.063165,5,100,1,106,10,1200,67907,100,1,0,0
833.21,1.12371,0.797446,5.26001,1.20018,0.322616,0.801094,0.062831,5,100,1,106,10,1200,67907,100,1,0,0
829.445,1.64403,0.797446,5.26001,1.20563,0.328428,1.3156,0.081881,5,100,1,106,10,1200,67907,100,1,0,0
828.044,1.25356,0.797446,5.26001,1.20767,0.323391,0.930171,0.069901,5,100,1,106,10,1200,67907,100,1,0,0
826.665,1.28716,0.797446,5.26001,1.20968,0.325022,0.962143,0.070218,5,100,1,106,10,1200,67907,100,1,0,0
826.254,1.14857,0.797446,5.26001,1.21028,0.329105,0.819465,0.067929,5,100,1,106,10,1200,67907,100,1,0,0
826.419,1.12707,0.797446,5.26001,1.21004,0.34962,0.777451,0.094664,5,100,1,106,10,1200,67907,100,1,0,0
824.041,2.01449,0.797446,5.26001,1.21353,0.750531,1.26396,0.151588,5,100,1,106,10,1200,67907,100,1,0,0
830.947,1.10032,0.797446,5.26001,1.20345,0.71203,0.388291,0.140283,5,100,1,106,10,1200,67907,100,1,0,0
830.72,1.09653,0.797446,5.26001,1.20378,0.580774,0.515758,0.129139,5,100,1,106,10,1200,67907,100,1,0,0
830.353,1.14526,0.797446,5.26001,1.20431,0.356948,0.788313,0.093955,5,100,1,106,10,1200,67907,100,1,0,0
830.261,1.09699,0.797446,5.26001,1.20444,0.335925,0.761065,0.07601,5,100,1,106,10,1200,67907,100,1,0,0
830.894,1.13987,0.797446,5.26001,1.20352,0.331009,0.808861,0.071785,5,100,1,106,10,1200,67907,100,1,0,0
830.717,1.10162,0.797446,5.26001,1.20378,0.351528,0.750095,0.067028,5,100,1,106,10,1200,67907,100,1,0,0
830.473,1.14137,0.797446,5.26001,1.20413,0.341369,0.800004,0.065904,5,100,1,106,10,1200,67907,100,1,0,0
829.719,1.21385,0.797446,5.26001,1.20523,0.3428,0.871047,0.06825,5,100,1,106,10,1200,67907,100,1,0,0
824.973,1.78416,0.797446,5.26001,1.21216,0.338282,1.44588,0.089067,5,100,1,106,10,1200,67907,100,1,0,0
824.789,1.09952,0.797446,5.26001,1.21243,0.358335,0.741184,0.068057,5,100,1,106,10,1200,67907,100,1,0,0
824.247,1.15101,0.797446,5.26001,1.21323,0.333647,0.81736,0.065786,5,100,1,106,10,1200,67907,100,1,0,0
827.535,1.09941,0.797446,5.26001,1.20841,0.336159,0.763252,0.066178,5,100,1,106,10,1200,67907,100,1,0,0
828.209,1.15287,0.797446,5.26001,1.20742,0.334862,0.818007,0.083009,5,100,1,106,10,1200,67907,100,1,0,0
826.797,1.29895,0.797446,5.26001,1.20949,0.336493,0.962461,0.06663,5,100,1,106,10,1200,67907,100,1,0,0
826.336,1.15427,0.797446,5.26001,1.21016,0.347557,0.806712,0.070828,5,100,1,106,10,1200,67907,100,1,0,0
827.553,1.12285,0.797446,5.26001,1.20838,0.354048,0.768806,0.067815,5,100,1,106,10,1200,67907,100,1,0,0
827.441,1.10192,0.797446,5.26001,1.20854,0.332986,0.768933,0.066187,5,100,1,106,10,1200,67907,100,1,0,0
827.132,1.14536,0.797446,5.26001,1.209,0.348644,0.796714,0.08697,5,100,1,106,10,1200,67907,100,1,0,0
826.721,1.14337,0.797446,5.26001,1.2096,0.335788,0.807583,0.071235,5,100,1,106,10,1200,67907,100,1,0,0
826.417,1.1422,0.797446,5.26001,1.21004,0.336527,0.805677,0.070558,5,100,1,106,10,1200,67907,100,1,0,0
826.174,1.1357,0.797446,5.26001,1.2104,0.332193,0.803505,0.066584,5,100,1,106,10,1200,67907,100,1,0,0
822.539,1.61947,0.797446,5.26001,1.21575,0.342739,1.27673,0.066257,5,100,1,106,10,1200,67907,100,1,0,0
821.307,1.26216,0.797446,5.26001,1.21757,0.340568,0.921589,0.079388,5,100,1,106,10,1200,67907,100,1,0,0
820.559,1.19579,0.797446,5.26001,1.21868,0.377648,0.818147,0.098753,5,100,1,106,10,1200,67907,100,1,0,0
818.943,1.32355,0.797446,5.26001,1.22109,0.33835,0.985204,0.090506,5,100,1,106,10,1200,67907,100,1,0,0
825.58,1.13998,0.797446,5.26001,1.21127,0.332497,0.80748,0.068291,5,100,1,106,10,1200,67907,100,1,0,0
825.534,1.21401,0.797446,5.26001,1.21134,0.335741,0.878268,0.066819,5,100,1,106,10,1200,67907,100,1,0,0
826.548,1.10641,0.797446,5.26001,1.20985,0.366103,0.740305,0.096545,5,100,1,106,10,1200,67907,100,1,0,0
826.779,1.11708,0.797446,5.26001,1.20951,0.351896,0.765179,0.080919,5,100,1,106,10,1200,67907,100,1,0,0
826.365,1.14856,0.797446,5.26001,1.21012,0.342988,0.805574,0.066393,5,100,1,106,10,1200,67907,100,1,0,0
826.211,1.1299,0.797446,5.26001,1.21034,0.339281,0.790618,0.06827,5,100,1,106,10,1200,67907,100,1,0,0
826.089,1.14992,0.797446,5.26001,1.21052,0.337165,0.812751,0.066627,5,100,1,106,10,1200,67907,100,1,0,0
825.72,1.15192,0.797446,5.26001,1.21106,0.331745,0.820177,0.074646,5,100,1,106,10,1200,67907,100,1,0,0
825.766,1.12929,0.797446,5.26001,1.211,0.329902,0.799392,0.06552,5,100,1,106,10,1200,67907,100,1,0,0
825.483,1.15022,0.797446,5.26001,1.21141,0.334122,0.816099,0.065562,5,100,1,106,10,1200,67907,100,1,0,0
821.986,1.60596,0.797446,5.26001,1.21657,0.376052,1.22991,0.110342,5,100,1,106,10,1200,67907,100,1,0,0
819.684,1.44052,0.797446,5.26001,1.21998,0.322971,1.11755,0.068978,5,100,1,106,10,1200,67907,100,1,0,0
819.695,1.13958,0.797446,5.26001,1.21997,0.333023,0.806558,0.067223,5,100,1,106,10,1200,67907,100,1,0,0
819.605,1.13817,0.797446,5.26001,1.2201,0.338469,0.799704,0.063226,5,100,1,106,10,1200,67907,100,1,0,0
820.47,1.10978,0.797446,5.26001,1.21881,0.33104,0.778739,0.063008,5,100,1,106,10,1200,67907,100,1,0,0
825.098,1.15162,0.797446,5.26001,1.21198,0.329802,0.821815,0.062475,5,100,1,106,10,1200,67907,100,1,0,0
824.962,1.13892,0.797446,5.26001,1.21218,0.335467,0.803453,0.068099,5,100,1,106,10,1200,67907,100,1,0,0
824.957,1.13715,0.797446,5.26001,1.21218,0.337307,0.799838,0.06705,5,100,1,106,10,1200,67907,100,1,0,0
824.893,1.13488,0.797446,5.26001,1.21228,0.332068,0.802809,0.068941,5,100,1,106,10,1200,67907,100,1,0,0
824.997,1.13623,0.797446,5.26001,1.21213,0.330966,0.805267,0.072337,5,100,1,106,10,1200,67907,100,1,0,0
826.26,1.13517,0.797446,5.26001,1.21027,0.33662,0.798551,0.064796,5,100,1,106,10,1200,67907,100,1,0,0
826.132,1.13979,0.797446,5.26001,1.21046,0.327819,0.81197,0.065048,5,100,1,106,10,1200,67907,100,1,0,0
826.004,1.15195,0.797446,5.26001,1.21065,0.330646,0.821307,0.092591,5,100,1,106,10,1200,67907,100,1,0,0
825.906,1.13069,0.797446,5.26001,1.21079,0.334851,0.795843,0.06229,5,100,1,106,10,1200,67907,100,1,0,0
822.687,1.61104,0.797446,5.26001,1.21553,0.358487,1.25255,0.078331,5,100,1,106,10,1200,67907,100,1,0,0
825.508,1.30248,0.797446,5.26001,1.21137,0.334315,0.96816,0.076521,5,100,1,106,10,1200,67907,100,1,0,0
825.597,1.12279,0.797446,5.26001,1.21124,0.321856,0.800932,0.06634,5,100,1,106,10,1200,67907,100,1,0,0
825.444,1.12808,0.797446,5.26001,1.21147,0.330179,0.797897,0.062881,5,100,1,106,10,1200,67907,100,1,0,0
827.13,1.33892,0.797446,5.26001,1.209,0.331467,1.00745,0.062924,5,100,1,106,10,1200,67907,100,1,0,0
827.837,1.14622,0.797446,5.26001,1.20797,0.337725,0.808494,0.065779,5,100,1,106,10,1200,67907,100,1,0,0
827.859,1.13847,0.797446,5.26001,1.20793,0.33607,0.802397,0.071375,5,100,1,106,10,1200,67907,100,1,0,0
829.149,1.15425,0.797446,5.26001,1.20606,0.331666,0.822587,0.077123,5,100,1,106,10,1200,67907,100,1,0,0
829.416,1.10623,0.797446,5.26001,1.20567,0.335304,0.770924,0.088678,5,100,1,106,10,1200,67907,100,1,0,0
829.424,1.13309,0.797446,5.26001,1.20566,0.319576,0.813512,0.076462,5,100,1,106,10,1200,67907,100,1,0,0
829.638,1.10861,0.797446,5.26001,1.20535,0.3338,0.774806,0.091352,5,100,1,106,10,1200,67907,100,1,0,0
829.525,1.13984,0.797446,5.26001,1.20551,0.334127,0.805711,0.071297,5,100,1,106,10,1200,67907,100,1,0,0
829.36,1.13407,0.797446,5.26001,1.20575,0.338499,0.795569,0.065149,5,100,1,106,10,1200,67907,100,1,0,0
829.136,1.14918,0.797446,5.26001,1.20607,0.332666,0.816511,0.067041,5,100,1,106,10,1200,67907,100,1,0,0
825.882,1.62189,0.797446,5.26001,1.21083,0.333743,1.28814,0.067531,5,100,1,106,10,1200,67907,100,1,0,0
824.961,1.27198,0.797446,5.26001,1.21218,0.337323,0.934652,0.070357,5,100,1,106,10,1200,67907,100,1,0,0
823.874,1.30517,0.797446,5.26001,1.21378,0.344405,0.960762,0.069749,5,100,1,106,10,1200,67907,100,1,0,0
823.708,1.12807,0.797446,5.26001,1.21402,0.32419,0.803881,0.068553,5,100,1,106,10,1200,67907,100,1,0,0
826.958,1.12838,0.797446,5.26001,1.20925,0.328845,0.79954,0.067341,5,100,1,106,10,1200,67907,100,1,0,0
827.77,1.12765,0.797446,5.26001,1.20806,0.32235,0.805303,0.072277,5,100,1,106,10,1200,67907,100,1,0,0
827.825,1.13611,0.797446,5.26001,1.20799,0.336542,0.799567,0.067138,5,100,1,106,10,1200,67907,100,1,0,0
828.184,1.10132,0.797446,5.26001,1.20746,0.326178,0.775141,0.062239,5,100,1,106,10,1200,67907,100,1,0,0
828.258,1.14914,0.797446,5.26001,1.20735,0.330231,0.818908,0.063002,5,100,1,106,10,1200,67907,100,1,0,0
828.403,1.10079,0.797446,5.26001,1.20714,0.322735,0.778059,0.062545,5,100,1,106,10,1200,67907,100,1,0,0
829.606,1.1276,0.797446,5.26001,1.20539,0.332208,0.795396,0.062496,5,100,1,106,10,1200,67907,100,1,0,0
832.383,1.34121,0.797446,5.26001,1.20137,0.382495,0.958718,0.084301,5,100,1,106,10,1200,67907,100,1,0,0
832.454,1.1022,0.797446,5.26001,1.20127,0.338663,0.763535,0.070985,5,100,1,106,10,1200,67907,100,1,0,0
832.324,1.1181,0.797446,5.26001,1.20145,0.338109,0.779987,0.093689,5,100,1,106,10,1200,67907,100,1,0,0
829.296,1.53262,0.797446,5.26001,1.20584,0.333822,1.19879,0.063465,5,100,1,106,10,1200,67907,100,1,0,0
828.277,1.29061,0.797446,5.26001,1.20733,0.332621,0.957987,0.068787,5,100,1,106,10,1200,67907,100,1,0,0
828.213,1.14325,0.797446,5.26001,1.20742,0.333615,0.809636,0.072411,5,100,1,106,10,1200,67907,100,1,0,0
